1,0,1,0,323423,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:56:12.304645,28,0,32,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,3,0,165739,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:16:59.331028,27,0,30,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,3,0,42768,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:17:18.126588,26,0,29,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,1170890,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:22:17.660079,16,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,42768,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:17:18.126588,26,0,29,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,1170890,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:22:17.660079,16,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,329162,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:42:56.475206,24,0,28,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,3,0,228273,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:08:17.175555,27,0,29,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,328604,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:41:01.545249,34,0,38,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
0,0,0,0,39677,2ecb8ab88ea33a63110f8eb014bc2fab3ea1c341c101f949514274a7e994044b,UNKNOWN,analyze,2024-05-29 13:06:11.676839,553,0,564,0,0,0,5208,0,0,0,2,0,0,UNKNOWN,UNKNOWN
1,0,1,0,245127,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:25:37.449757,17,0,19,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
106,0,0,0,11924,7572316261f57dbaab3775b687f0ba647b8e9229e03dc4b9f0e5a4f7b1456a57,UNKNOWN,select,2024-03-25 16:21:06.460062,4,0,5,1,0,0,4,0,0,1,2,0,0,8,UNKNOWN
1,0,1,0,278317,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:55:27.705133,27,0,31,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,494902,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:24:26.835001,73,0,76,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
0,0,2,0,125649,bb3732346317a3426b27dd9daeec7451a849340a68d99e5ab36f16ad245dcd44,UNKNOWN,insert,2024-05-27 10:11:12.308573,5682,11184,5690,2,0,0,2678,0,0,1,2,0,0,62,143
1,0,1,0,630066,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:22:00.703578,16,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,21646,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:40:15.257224,32,0,35,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,329067,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:20:27.819599,46,0,49,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,233690,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:11:23.939880,173,0,176,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,325448,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:14:44.148231,15,0,18,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,80972,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:14:44.664410,23,0,27,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,998414,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:21:25.297,19,0,21,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,965828,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:05:14.034055,16,0,19,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,199282,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:17:38.463106,21,0,24,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,54588,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:38:28.037333,31,0,36,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,314055,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:36:45.664679,20,0,24,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,608619,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:12:23.191165,20,0,22,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,587236,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:11:22.059233,15,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
106,0,0,0,618,ede191aadc20174a2bf1832bff30d4eaaea676b14eaa2fbd3e8c361e06ded00a,UNKNOWN,select,2024-04-12 10:04:31.918471,4081,0,4091,3,0,0,16,0,1,2,3,0,0,11,UNKNOWN
1,0,1,0,1108579,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:14:30.593342,35,0,38,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,147991,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:19:14.581094,27,0,30,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,15434,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:11:40.420313,16,0,18,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,41729,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:29:54.127081,49,0,53,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,110110,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:42:47.679267,33,0,37,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,284707,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:37:59.377389,20,0,25,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,1134529,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:21:20.418346,15,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,176933,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:44:48.685401,25,0,29,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,700790,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:09:52.156849,15,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,745042,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:14:48.573697,17,0,19,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,259752,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:35:29.844538,23,0,27,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,1106021,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:21:08.607866,16,0,18,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,237753,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:44:54.878988,22,0,26,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
0,0,0,0,89652,d6e049c62e388cb55155d4c02c8b45877237bf8c87e31fab16a14710beed4510,UNKNOWN,ctas,2024-05-27 13:12:06.391432,36768,0,36771,5,0,0,6055,0,4,5,5,0,0,"0,1,2,25,3",10207
1,0,1,0,1034515,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:25:28.706521,15,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,213153,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:20:10.301405,25,0,28,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,3,0,192735,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:20:00.431052,24,0,26,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,183572,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:40:02.652737,28,0,32,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,1004865,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:24:51.050799,18,0,19,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,1155047,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:14:53.122552,17,0,19,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,269273,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:49:14.476444,21,0,25,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,3,0,238118,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-15 00:09:41.237257,25,0,28,1,0,0,42,0,0,0,2,0,0,UNKNOWN,376
1,0,1,0,86506,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:50:44.361177,28,0,32,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,313291,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:45:22.323677,29,0,33,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,295627,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:56:52.848690,23,0,27,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,332172,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:31:39.890751,25,0,29,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
0,0,0,0,116585,8ab54a5fdd1b5dac28408dc4d2b1d4f4bb909dc068465d1fb92085b14d87fb28,UNKNOWN,analyze,2024-05-27 13:15:12.709795,444,0,462,0,0,0,4298,0,0,0,2,0,0,UNKNOWN,UNKNOWN
0,0,0,0,126137,60f5edbebe544b018472ee9c83de07adafbfb4d686ff667edec80ed96309838a,UNKNOWN,insert,2024-05-27 11:25:19.888408,671183,0,671194,37,0,0,27574,11815,6,7,2,0,0,"17,22,57",77
1,0,1,0,803681,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:25:07.898277,15,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,309332,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 15:47:03.262635,38,0,42,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,163205,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:21:06.487089,18,0,21,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,65406,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-10 22:23:59.477277,28,0,32,1,0,0,504,0,0,0,2,0,0,UNKNOWN,152
1,0,1,0,33740,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 16:17:28.885586,22,0,27,1,0,0,216,0,0,0,2,0,0,UNKNOWN,157
1,0,3,0,106489,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-10 22:20:09.123181,36,0,39,1,0,0,504,0,0,0,2,0,0,UNKNOWN,152
1,0,1,0,509508,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:15:43.935082,18,0,20,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,7528,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:16:52.867303,17,0,18,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,651433,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 13:35:15.508250,18,0,20,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,29598,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-10 22:16:12.695743,31,0,37,1,0,0,504,0,0,0,2,0,0,UNKNOWN,151
1,0,1,0,327228,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-05-25 16:04:02.177719,39,0,43,1,0,0,216,0,0,0,2,0,0,UNKNOWN,156
1,0,1,0,678447,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:22:05.367021,19,0,21,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,1122085,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:17:58.294858,16,0,18,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,3,0,36646,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-10 22:12:51.488296,32,0,37,1,0,0,504,0,0,0,2,0,0,UNKNOWN,151
1,0,1,0,483233,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:20:59.331761,36,0,38,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,221384,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:23:10.501972,16,0,18,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,782981,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:16:53.114274,15,0,17,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
1,0,1,0,711882,6139211d34d1a01d05d06a0d03d7ae3a0e18383a51d30e59267ea7cd533c57dd,UNKNOWN,insert,2024-04-29 10:21:10.353386,32,0,33,1,0,0,14,0,0,0,2,0,0,UNKNOWN,106
